time,close,Volume
1462399200,17.319,0
1462485600,17.469,0
1462744800,16.999,0
1462831200,17.069,0
1462917600,17.389,0
1463004000,16.928,0
1463090400,17.09,0
1463349600,17.099,0
1463436000,17.198,0
1463522400,16.869,0
1463608800,16.475,0
1463695200,16.515,0
1463954400,16.362,0
1464040800,16.171,0
1464127200,16.31,0
1464213600,16.3,0
1464300000,16.199,0
1464559200,15.979,0
1464645600,15.969,0
1464732000,15.929,0
1464818400,15.969,0
1464904800,16.379,0
1465164000,16.433,0
1465250400,16.379,0
1465336800,16.993,0
1465423200,17.259,0
1465509600,17.329,0
1465768800,17.402,0
1465855200,17.37,0
1465941600,17.499,0
1466028000,17.159,0
1466114400,17.459,0
1466373600,17.449,0
1466460000,17.259,0
1466546400,17.219,0
1466632800,17.269,0
1466719200,17.729,0
1466978400,17.719,0
1467064800,17.749,0
1467151200,18.259,0
1467237600,18.699,0
1467324000,19.762,0
1467583200,20.295,0
1467669600,19.921,0
1467756000,20.079,0
1467842400,19.659,0
1467928800,20.238,0
1468188000,20.239,0
1468274400,20.148,0
1468360800,20.308,0
1468447200,20.279,0
1468533600,20.185,0
1468792800,20.039,0
1468879200,19.889,0
1468965600,19.369,0
1469052000,19.759,0
1469138400,19.619,0
1469397600,19.509,0
1469484000,19.599,0
1469570400,20.319,0
1469656800,20.129,0
1469743200,20.299,0
1470002400,20.419,0
1470088800,20.59,0
1470175200,20.379,0
1470261600,20.309,0
1470348000,19.684,0
1470607200,19.709,0
1470693600,19.829,0
1470780000,20.119,0
1470866400,19.939,0
1470952800,19.709,0
1471212000,19.799,0
1471298400,19.769,0
1471384800,19.647,0
1471471200,19.709,0
1471557600,19.276,0
1471816800,18.889,0
1471903200,18.779,0
1471989600,18.529,0
1472076000,18.489,0
1472162400,18.649,0
1472421600,18.85,0
1472508000,18.569,0
1472594400,18.612,0
1472680800,18.869,0
1472767200,19.424,0
1473026400,19.486,0
1473112800,20.019,0
1473199200,19.769,0
1473285600,19.579,0
1473372000,19.019,0
1473631200,19.074,0
1473717600,18.839,0
1473804000,18.939,0
1473890400,18.959,0
1473976800,18.761,0
1474236000,19.149,0
1474322400,19.192,0
1474408800,19.8,0
1474495200,19.839,0
1474581600,19.654,0
1474840800,19.429,0
1474927200,19.13,0
1475013600,19.168,0
1475100000,19.077,0
1475186400,19.146,0
1475445600,18.789,0
1475532000,17.774,0
1475618400,17.708,0
1475704800,17.292,0
1475791200,17.496,0
1476050400,17.619,0
1476136800,17.404,0
1476223200,17.449,0
1476309600,17.469,0
1476396000,17.399,0
1476655200,17.429,0
1476741600,17.589,0
1476828000,17.649,0
1476914400,17.499,0
1477000800,17.519,0
1477260000,17.569,0
1477346400,17.729,0
1477432800,17.602,0
1477519200,17.599,0
1477605600,17.748,0
1477864800,17.879,0
1477951200,18.329,0
1478037600,18.439,0
1478124000,18.339,0
1478210400,18.41,0
1478469600,18.16,0
1478556000,18.345,0
1478642400,18.477,0
1478728800,18.546,0
1478815200,17.349,0
1479074400,16.908,0
1479160800,17.07,0
1479247200,16.97,0
1479333600,16.638,0
1479420000,16.542,0
1479679200,16.572,0
1479765600,16.63,0
1479852000,16.35,0
1479938400,16.269,0
1480024800,16.519,0
1480284000,16.585,0
1480370400,16.589,0
1480456800,16.465,0
1480543200,16.462,0
1480629600,16.729,0
1480888800,16.713,0
1480975200,16.69,0
1481061600,17.1,0
1481148000,16.978,0
1481234400,16.842,0
1481493600,17.044,0
1481580000,16.874,0
1481666400,16.815,0
1481752800,15.936,0
1481839200,16.074,0
1482098400,15.92,0
1482184800,16.056,0
1482271200,15.887,0
1482357600,15.78,0
1482444000,15.72,0
1482703200,15.709,0
1482789600,15.927,0
1482876000,15.99,0
1482962400,16.14,0
1483048800,15.878,0
1483308000,15.889,0
1483394400,16.251,0
1483480800,16.41,0
1483567200,16.565,0
1483653600,16.468,0
1483912800,16.528,0
1483999200,16.77,0
1484085600,16.71,0
1484172000,16.75,0
1484258400,16.808,0
1484517600,16.789,0
1484604000,17.175,0
1484690400,17.019,0
1484776800,17.005,0
1484863200,17.073,0
1485122400,17.218,0
1485208800,17.09,0
1485295200,16.952,0
1485381600,16.764,0
1485468000,17.132,0
1485727200,17.1,0
1485813600,17.52,0
1485900000,17.52,0
1485986400,17.45,0
1486072800,17.499,0
1486332000,17.71,0
1486418400,17.67,0
1486504800,17.766,0
1486591200,17.62,0
1486677600,17.935,0
1486936800,17.79,0
1487023200,17.897,0
1487109600,17.96,0
1487196000,18.086,0
1487282400,17.979,0
1487541600,18.038,0
1487628000,17.936,0
1487714400,18,0
1487800800,18.177,0
1487887200,18.345,0
1488146400,18.25,0
1488232800,18.285,0
1488319200,18.405,0
1488405600,17.74,0
1488492000,17.965,0
1488751200,17.769,0
1488837600,17.46,0
1488924000,17.198,0
1489010400,16.95,0
1489096800,17.027,0
1489356000,16.939,0
1489442400,16.849,0
1489528800,17.309,0
1489615200,17.289,0
1489701600,17.389,0
1489960800,17.399,0
1490047200,17.502,0
1490133600,17.509,0
1490220000,17.549,0
1490306400,17.743,0
1490565600,18.064,0
1490652000,18.139,0
1490738400,18.219,0
1490824800,18.079,0
1490911200,18.249,0
1491170400,18.214,0
1491256800,18.269,0
1491343200,18.259,0
1491429600,18.239,0
1491516000,17.96,0
1491775200,17.899,0
1491861600,18.299,0
1491948000,18.449,0
1492034400,18.489,0
1492120800,18.519,0
1492380000,18.389,0
1492466400,18.263,0
1492552800,18.13,0
1492639200,17.999,0
1492725600,17.909,0
1492984800,17.889,0
1493071200,17.57,0
1493157600,17.47,0
1493244000,17.259,0
1493330400,17.186,0
1493589600,16.803,0
1493676000,16.799,0
1493762400,16.43,0
1493848800,16.289,0
1493935200,16.299,0
1494194400,16.194,0
1494280800,16.159,0
1494367200,16.169,0
1494453600,16.31,0
1494540000,16.439,0
1494799200,16.599,0
1494885600,16.808,0
1494972000,16.861,0
1495058400,16.569,0
1495144800,16.835,0
1495404000,17.129,0
1495490400,17.039,0
1495576800,17.199,0
1495663200,17.119,0
1495749600,17.335,0
1496008800,17.397,0
1496095200,17.369,0
1496181600,17.309,0
1496268000,17.259,0
1496354400,17.55,0
1496613600,17.519,0
1496700000,17.673,0
1496786400,17.559,0
1496872800,17.399,0
1496959200,17.159,0
1497218400,16.929,0
1497304800,16.807,0
1497391200,16.859,0
1497477600,16.709,0
1497564000,16.659,0
1497823200,16.449,0
1497909600,16.429,0
1497996000,16.429,0
1498082400,16.519,0
1498168800,16.68,0
1498428000,16.56,0
1498514400,16.649,0
1498600800,16.779,0
1498687200,16.58,0
1498773600,16.582,0
1499032800,16.109,0
1499119200,16.059,0
1499205600,16.059,0
1499292000,16.025,0
1499378400,15.562,0
1499637600,15.629,0
1499724000,15.809,0
1499810400,15.879,0
1499896800,15.659,0
1499983200,15.96,0
1500242400,16.079,0
1500328800,16.259,0
1500415200,16.239,0
1500501600,16.301,0
1500588000,16.47,0
1500847200,16.469,0
1500933600,16.463,0
1501020000,16.629,0
1501106400,16.559,0
1501192800,16.707,0
1501452000,16.809,0
1501538400,16.699,0
1501624800,16.55,0
1501711200,16.63,0
1501797600,16.249,0
1502056800,16.242,0
1502143200,16.429,0
1502229600,16.919,0
1502316000,17.076,0
1502402400,17.068,0
1502661600,17.049,0
1502748000,16.596,0
1502834400,17.069,0
1502920800,16.999,0
1503007200,16.949,0
1503266400,17.005,0
1503352800,16.959,0
1503439200,17.059,0
1503525600,16.929,0
1503612000,17.035,0
1503871200,17.407,0
1503957600,17.359,0
1504044000,17.403,0
1504130400,17.559,0
1504216800,17.699,0
1504476000,17.859,0
1504562400,17.859,0
1504648800,17.849,0
1504735200,18.044,0
1504821600,17.922,0
1505080800,17.779,0
1505167200,17.869,0
1505253600,17.746,0
1505340000,17.744,0
1505426400,17.569,0
1505685600,17.18,0
1505772000,17.289,0
1505858400,17.139,0
1505944800,16.929,0
1506031200,16.969,0
1506290400,17.149,0
1506376800,16.792,0
1506463200,16.734,0
1506549600,16.839,0
1506636000,16.62,0
1506895200,16.549,0
1506981600,16.62,0
1507068000,16.549,0
1507154400,16.559,0
1507240800,16.799,0
1507500000,16.939,0
1507586400,17.089,0
1507672800,17.139,0
1507759200,17.219,0
1507845600,17.37,0
1508104800,17.199,0
1508191200,16.989,0
1508277600,16.959,0
1508364000,17.219,0
1508450400,16.979,0
1508709600,17.049,0
1508796000,16.91,0
1508882400,16.909,0
1508968800,16.759,0
1509055200,16.816,0
1509314400,16.819,0
1509400800,16.689,0
1509487200,17.109,0
1509573600,17.089,0
1509660000,16.815,0
1509919200,17.2,0
1510005600,16.91,0
1510092000,17,0
1510178400,16.98,0
1510264800,16.86,0
1510524000,17.038,0
1510610400,17.004,0
1510696800,16.963,0
1510783200,17.04,0
1510869600,17.275,0
1511128800,16.892,0
1511215200,16.935,0
1511301600,17.12,0
1511388000,17.079,0
1511474400,17.019,0
1511733600,17.023,0
1511820000,16.83,0
1511906400,16.517,0
1511992800,16.397,0
1512079200,16.405,0
1512338400,16.277,0
1512424800,16.063,0
1512511200,15.942,0
1512597600,15.7,0
1512684000,15.83,0
1512943200,15.68,0
1513029600,15.7,0
1513116000,16.038,0
1513202400,15.87,0
1513288800,16.02,0
1513548000,16.12,0
1513634400,16.11,0
1513720800,16.156,0
1513807200,16.097,0
1513893600,16.358,0
1514152800,16.369,0
1514239200,16.52,0
1514325600,16.66,0
1514412000,16.83,0
1514498400,16.9,0
1514757600,16.917,0
1514844000,17.15,0
1514930400,17.09,0
1515016800,17.2,0
1515103200,17.185,0
1515362400,17.09,0
1515448800,16.941,0
1515535200,16.956,0
1515621600,16.96,0
1515708000,17.2,0
1515967200,17.339,0
1516053600,17.158,0
1516140000,16.957,0
1516226400,16.935,0
1516312800,16.995,0
1516572000,16.983,0
1516658400,17.033,0
1516744800,17.54,0
1516831200,17.26,0
1516917600,17.37,0
1517176800,17.145,0
1517263200,17.1,0
1517349600,17.305,0
1517436000,17.199,0
1517522400,16.559,0
1517781600,16.689,0
1517868000,16.609,0
1517954400,16.346,0
1518040800,16.385,0
1518127200,16.319,0
1518386400,16.519,0
1518472800,16.539,0
1518559200,16.83,0
1518645600,16.829,0
1518732000,16.629,0
1518991200,16.659,0
1519077600,16.405,0
1519164000,16.481,0
1519250400,16.589,0
1519336800,16.499,0
1519596000,16.619,0
1519682400,16.39,0
1519768800,16.385,0
1519855200,16.44,0
1519941600,16.463,0
1520200800,16.39,0
1520287200,16.71,0
1520373600,16.482,0
1520460000,16.45,0
1520546400,16.544,0
1520805600,16.521,0
1520892000,16.56,0
1520978400,16.5,0
1521064800,16.36,0
1521151200,16.328,0
1521410400,16.29,0
1521496800,16.17,0
1521583200,16.54,0
1521669600,16.36,0
1521756000,16.548,0
1522015200,16.69,0
1522101600,16.5,0
1522188000,16.27,0
1522274400,16.332,0
1522360800,16.332,0
1522620000,16.57,0
1522706400,16.39,0
1522792800,16.28,0
1522879200,16.35,0
1522965600,16.371,0
1523224800,16.47,0
1523311200,16.56,0
1523397600,16.64,0
1523484000,16.43,0
1523570400,16.606,0
1523829600,16.64,0
1523916000,16.75,0
1524002400,17.17,0
1524088800,17.21,0
1524175200,17.098,0
1524434400,16.606,0
1524520800,16.7,0
1524607200,16.53,0
1524693600,16.48,0
1524780000,16.47,0
1525039200,16.3,0
1525125600,16.12,0
1525212000,16.34,0
1525298400,16.414,0
1525384800,16.504,0
1525644000,16.44,0
1525730400,16.44,0
1525816800,16.46,0
1525903200,16.69,0
1525989600,16.619,0
1526248800,16.489,0
1526335200,16.23,0
1526421600,16.34,0
1526508000,16.4,0
1526594400,16.425,0
1526853600,16.473,0
1526940000,16.51,0
1527026400,16.42,0
1527112800,16.64,0
1527199200,16.47,0
1527458400,16.46,0
1527544800,16.35,0
1527631200,16.48,0
1527717600,16.403,0
1527804000,16.384,0
1528063200,16.38,0
1528149600,16.46,0
1528236000,16.66,0
1528322400,16.69,0
1528408800,16.754,0
1528668000,16.91,0
1528754400,16.83,0
1528840800,17.02,0
1528927200,17.15,0
1529013600,16.518,0
1529272800,16.452,0
1529359200,16.29,0
1529445600,16.24,0
1529532000,16.288,0
1529618400,16.409,0
1529877600,16.318,0
1529964000,16.26,0
1530050400,16.03,0
1530136800,15.965,0
1530223200,16.101,0
1530482400,15.835,0
1530568800,15.99,0
1530655200,16.058,0
1530741600,16.01,0
1530828000,15.997,0
1531087200,16.07,0
1531173600,16.04,0
1531260000,15.78,0
1531346400,15.92,0
1531432800,15.772,0
1531692000,15.75,0
1531778400,15.53,0
1531864800,15.52,0
1531951200,15.28,0
1532037600,15.495,0
1532296800,15.364,0
1532383200,15.447,0
1532469600,15.58,0
1532556000,15.34,0
1532642400,15.457,0
1532901600,15.45,0
1532988000,15.49,0
1533074400,15.36,0
1533160800,15.28,0
1533247200,15.379,0
1533506400,15.27,0
1533592800,15.343,0
1533679200,15.412,0
1533765600,15.423,0
1533852000,15.288,0
1534111200,14.95,0
1534197600,15.02,0
1534284000,14.4,0
1534370400,14.63,0
1534456800,14.786,0
1534716000,14.73,0
1534802400,14.74,0
1534888800,14.721,0
1534975200,14.475,0
1535061600,14.788,0
1535320800,14.84,0
1535407200,14.669,0
1535493600,14.719,0
1535580000,14.511,0
1535666400,14.526,0
1535925600,14.498,0
1536012000,14.137,0
1536098400,14.16,0
1536184800,14.133,0
1536271200,14.134,0
1536530400,14.16,0
1536616800,14.12,0
1536703200,14.24,0
1536789600,14.13,0
1536876000,14.032,0
1537135200,14.15,0
1537221600,14.14,0
1537308000,14.25,0
1537394400,14.3,0
1537480800,14.289,0
1537740000,14.24,0
1537826400,14.41,0
1537912800,14.296,0
1537999200,14.22,0
1538085600,14.624,0
1538344800,14.459,0
1538431200,14.66,0
1538517600,14.61,0
1538604000,14.58,0
1538690400,14.618,0
1538949600,14.34,0
1539036000,14.36,0
1539122400,14.26,0
1539208800,14.58,0
1539295200,14.569,0
1539554400,14.667,0
1539640800,14.64,0
1539727200,14.59,0
1539813600,14.55,0
1539900000,14.595,0
1540159200,14.55,0
1540245600,14.7,0
1540332000,14.68,0
1540418400,14.61,0
1540504800,14.675,0
