time,close,Volume
1535328000,296.5625,NaN
1535932800,222.42,NaN
1536537600,240.5775,NaN
1537142400,258.7675,NaN
1537747200,249.6,NaN
1538352000,244.05,NaN
1538956800,219.3025,NaN
1539561600,227.06,NaN
1540166400,227.3175,NaN
1540771200,233.0625,NaN
1541376000,232.8775,NaN
1541980800,207.3075,NaN
1542585600,161.2625,NaN
1543190400,161.545,NaN
1543795200,145.005,NaN
1544400000,138.275,NaN
1545004800,172.6075,NaN
1545609600,179.5825,NaN
1546214400,192.385,NaN
1546819200,162.0525,NaN
1547424000,163.5325,NaN
1548028800,158.9125,NaN
1548633600,154.9775,NaN
1549238400,168.44,NaN
1549843200,174.765,NaN
1550448000,174.3225,NaN
1551052800,172.8025,NaN
1551657600,176.4825,NaN
1552262400,179.04,NaN
1552867200,177.0075,NaN
1553472000,181.455,NaN
1554076800,206.5975,NaN
1554681600,201.625,NaN
1555286400,202.9725,NaN
1555891200,190.36,NaN
1556496000,196.465,NaN
1557100800,216.4975,NaN
1557705600,271.265,NaN
1558310400,276.725,NaN
1558915200,277.465,NaN
1559520000,249.0275,NaN
1560124800,276.885,NaN
1560729600,305.45,NaN
1561334400,292.7575,NaN
1561939200,306.495,NaN
1562544000,228.7725,NaN
1563148800,225.485,NaN
1563753600,211.13,NaN
1564358400,222.9175,NaN
1564963200,216.105,NaN
1565568000,194.675,NaN
1566172800,186.545,NaN
1566777600,171.285,NaN
1567382400,181.52,NaN
1567987200,189.445,NaN
1568592000,211.1775,NaN
1569196800,169.3575,NaN
1569801600,170.195,NaN
1570406400,181.1225,NaN
1571011200,175.555,NaN
1571616000,184.2425,NaN
1572220800,181.6275,NaN
1572825600,188.935,NaN
1573430400,183.8575,NaN
1574035200,140.0325,NaN
1574640000,151.1125,NaN
1575244800,150.67,NaN
1575849600,142.1225,NaN
1576454400,132.36,NaN
1577059200,134.2675,NaN
1577664000,135.2275,NaN
1578268800,146.4875,NaN
1578873600,166.815,NaN
1579478400,167.475,NaN
1580083200,188.265,NaN
1580688000,228.71,NaN
1581292800,258.81,NaN
1581897600,275.6975,NaN
1582502400,217.4875,NaN
1583107200,199.5975,NaN
1583712000,123.3875,NaN
1584316800,122.475,NaN
1584921600,124.45,NaN
1585526400,142.935,NaN
1586131200,158.635,NaN
1586736000,180.295,NaN
1587340800,197.8325,NaN
1587945600,210.04,NaN
1588550400,187.9475,NaN
1589155200,206.9825,NaN
1589760000,199.7,NaN
1590364800,231.7325,NaN
1590969600,244.8325,NaN
1591574400,232.0725,NaN
1592179200,227.7675,NaN
1592784000,224.9075,NaN
1593388800,227.8525,NaN
1593993600,242.8475,NaN
1594598400,239.18,NaN
1595203200,311.4475,NaN
1595808000,372.1125,NaN
1596412800,390.46,NaN
1597017600,433.855,NaN
1597622400,390.75,NaN
1598227200,429.0175,NaN
