time,close,Volume
1690416000,29222.78,22476.47626
1690502400,29314.14,23993.61627
1690588800,29352.9,10851.36844
1690675200,29281.09,15706.97441
1690761600,29232.25,22605.48964
1690848000,29705.99,44719.65162
1690934400,29186.01,48181.65141
1691020800,29193.64,26476.91994
1691107200,29113.99,23551.95217
1691193600,29072.13,11645.52018
1691280000,29088.42,13178.1972
1691366400,29211.06,30966.87746
1691452800,29770.42,45700.53392
1691539200,29581.99,38003.88725
1691625600,29455.75,23463.45373
1691712000,29426.03,20637.0443
1691798400,29430.17,8971.48068
1691884800,29303.84,11101.70947
1691971200,29430.93,31443.11532
1692057600,29200,27503.87691
1692144000,28730.51,32996.69854
1692230400,26623.41,100271.54033
1692316800,26054,69790.65711
1692403200,26100.01,26160.75343
1692489600,26189.99,19056.91209
1692576000,26126.92,30267.24233
1692662400,26056,34247.06688
1692748800,26432.72,44023.69978
1692835200,26180.05,30205.22116
1692921600,26060.01,27753.33772
1693008000,26017.37,10022.22322
1693094400,26101.77,12099.64216
1693180800,26120,22692.62655
1693267200,27716.34,74251.99488
1693353600,27299.99,35448.25848
1693440000,25940.78,51032.80401
1693526400,25805.05,41032.15056
1693612800,25869.51,16250.77698
1693699200,25971.21,17474.47667
1693785600,25826.02,21777.59609
1693872000,25792.1,21323.39337
1693958400,25759.95,27262.52386
1694044800,26255,27687.49567
1694131200,25910.5,28999.76471
1694217600,25901.61,10980.62277
1694304000,25841.61,18738.26914
1694390400,25162.52,41682.32
1694476800,25840.1,56434.38537
1694563200,26222,31610.82753
1694649600,26522.73,38333.1725
1694736000,26600,26227.29369
1694822400,26559.67,13960.93351
1694908800,26527.51,12998.10277
1694995200,26762.51,43000.43256
1695081600,27210.26,36190.52187
1695168000,27125,34207.21867
1695254400,26568.08,34476.82662
1695340800,26580.14,18198.2292
1695427200,26575.96,9440.7026
1695513600,26248.38,15706.65771
1695600000,26304.81,26266.2039
1695686400,26221.67,18495.35066
1695772800,26372.99,34771.57978
1695859200,27021.39,44517.83491
1695945600,26906.96,28478.76219
1696032000,26962.56,12804.62307
1696118400,27992.57,24602.81468
1696204800,27494.51,57071.14241
1696291200,27426.46,28928.96555
1696377600,27778.57,29816.142
1696464000,27410.39,30681.49619
1696550400,27931.09,37983.24277
1696636800,27956.67,13348.83825
1696723200,27917.05,19693.56921
1696809600,27590.12,31534.74639
1696896000,27390.12,22776.84383
1696982400,26875.52,37349.44706
1697068800,26759.63,23428.64112
1697155200,26862,24115.76499
1697241600,26852.48,10417.25576
1697328000,27154.15,15274.6917
1697414400,28500.78,78399.22445
1697500800,28395.91,38428.44532
1697587200,28320,32162.47591
1697673600,28713.71,35895.50179
1697760000,29669.04,59422.0992
1697846400,29909.8,27517.51897
1697932800,29992.46,22852.54563
1698019200,33069.99,93513.64246
1698105600,33922.73,115265.02418
1698192000,34496.05,54887.02529
1698278400,34151.66,39744.66255
1698364800,33892.02,32330.40106
1698451200,34081,16880.13144
1698537600,34525.89,20685.52176
1698624000,34474.73,33657.95976
1698710400,34639.77,32737.89822
1698796800,35421.43,53473.28165
1698883200,34941.59,48015.57732
1698969600,34716.78,39071.20644
1699056000,35062.07,18377.55545
1699142400,35011.88,24528.73376
1699228800,35046.09,22346.47086
1699315200,35399.12,38688.73692
1699401600,35624.72,33401.34137
1699488000,36701.09,82537.88885
1699574400,37301.63,43414.04898
1699660800,37130,22984.97235
1699747200,37064.13,17687.18874
1699833600,36462.93,32798.18252
1699920000,35551.19,45503.68416
1700006400,37858.2,53569.13385
1700092800,36163.51,47490.39566
1700179200,36613.92,38283.61112
1700265600,36568.1,17102.24186
1700352000,37359.86,21246.34648
1700438400,37448.78,36022.70291
1700524800,35741.65,47646.54804
1700611200,37408.34,45051.30697
1700697600,37294.28,23827.92882
1700784000,37713.57,44680.80646
1700870400,37780.67,11396.14464
1700956800,37447.43,21264.53723
1701043200,37242.7,30001.07376
1701129600,37818.87,37544.46667
1701216000,37854.64,32994.19107
1701302400,37723.96,24740.29147
1701388800,38682.52,43415.66324
1701475200,39450.35,26696.92161
1701561600,39972.26,26710.65335
1701648000,41991.1,79272.33059
1701734400,44073.32,67490.74644
1701820800,43762.69,51431.10492
1701907200,43273.14,47103.26845
1701993600,44170.99,42900.37556
1702080000,43713.6,24925.97008
1702166400,43789.51,18956.61758
1702252800,41253.4,76663.89804
1702339200,41492.39,42722.69773
1702425600,42869.03,45865.99773
1702512000,43022.26,42047.05709
1702598400,41940.3,33421.7932
1702684800,42278.03,24118.85747
1702771200,41374.65,27722.11452
1702857600,42657.8,46734.0925
1702944000,42275.99,40927.86444
1703030400,43668.93,48710.2947
1703116800,43861.8,34624.29384
1703203200,43969.04,32783.19638
1703289600,43702.16,16557.1293
1703376000,42991.5,25144.33496
1703462400,43576.13,27021.23992
1703548800,42508.93,41010.04282
1703635200,43428.85,36191.21136
1703721600,42563.76,35150.52485
1703808000,42066.95,42597.18912
1703894400,42140.28,22906.57818
1703980800,42283.58,23585.91603
1704067200,44179.55,27174.29903
1704153600,44946.91,65146.40661
1704240000,42845.23,81194.55173
1704326400,44151.1,48038.06334
1704412800,44145.11,48075.25327
1704499200,43968.32,17835.06144
1704585600,43929.02,23023.8508
1704672000,46951.04,72814.57589
1704758400,46110,69927.66617
1704844800,46653.99,89911.41203
1704931200,46339.16,87470.3296
1705017600,42782.73,86327.93707
1705104000,42847.99,36118.47464
1705190400,41732.35,28228.40894
1705276800,42511.1,40269.89303
1705363200,43137.95,45045.74589
1705449600,42776.1,33266.21388
1705536000,41327.5,43907.51641
1705622400,41659.03,48342.74559
1705708800,41696.04,15923.99493
1705795200,41580.33,11730.16301
1705881600,39568.02,55426.19911
1705968000,39897.6,57956.63351
1706054400,40084.88,39293.82861
1706140800,39961.09,31022.11853
1706227200,41823.51,47384.96726
1706313600,42120.63,16224.41667
1706400000,42031.06,27294.99838
1706486400,43302.7,31542.74207
1706572800,42941.1,37619.24546
1706659200,42580,39871.13688
1706745600,43082.94,35231.04664
1706832000,43200,29672.14418
1706918400,43011.09,12033.40998
1707004800,42582.88,17066.89404
1707091200,42708.7,29467.75905
1707177600,43098.95,24675.85433
1707264000,44349.6,34392.59915
1707350400,45288.65,45439.62231
1707436800,47132.77,73503.481
1707523200,47751.09,24802.35936
1707609600,48299.99,29958.80837
1707696000,49917.27,59009.96705
1707782400,49699.59,55551.56706
1707868800,51795.17,57046.37401
1707955200,51880,53816.03055
1708041600,52124.11,37772.25318
1708128000,51642.64,25674.00622
1708214400,52137.67,21992.10363
1708300800,51774.73,29534.99432
1708387200,52258.82,49614.47318
1708473600,51849.39,43079.40049
1708560000,51288.42,35309.44574
1708646400,50744.15,30545.79544
1708732800,51568.22,16560.4211
1708819200,51728.85,18721.63159
1708905600,54476.47,51256.72199
1708992000,57037.34,67194.98562
1709078400,62432.1,118763.46984
1709164800,61130.98,78425.07603
1709251200,62387.9,47737.93473
1709337600,61987.28,25534.73659
1709424000,63113.97,28994.90903
1709510400,68245.71,84835.16005
1709596800,63724.01,132696.7813
1709683200,66074.04,78738.85491
1709769600,66823.17,53059.8869
1709856000,68124.19,74261.932842
1709942400,68313.27,19872.89743
1710028800,68955.88,38404.66835
1710115200,72078.1,75292.825726
1710201600,71452.01,68783.546691
1710288000,73072.41,52659.711647
1710374400,71388.94,71757.628746
1710460800,69499.85,103334.03546
1710547200,65300.63,55926.95336
1710633600,68393.48,49742.21589
1710720000,67609.99,55691.08088
1710806400,61937.4,101005.32487
1710892800,67840.51,90420.58592
1710979200,65501.27,53357.48002
1711065600,63796.64,51482.37821
1711152000,63990.01,26410.11409
1711238400,67209.99,31395.78015
1711324800,69880.01,53431.14486
1711411200,69988,38934.38417
1711497600,69469.99,49119.35685
1711584000,70780.6,35439.03239
1711670400,69850.54,25445.08353
