time,close,Volume
1535331600,11293,NaN
1535936400,11007,NaN
1536541200,10966,NaN
1537146000,11754,NaN
1537750800,11853,NaN
1538355600,11454,NaN
1538960400,11146,NaN
1539565200,11114,NaN
1540170000,11330,NaN
1540774800,11463,NaN
1541383200,10948,NaN
1541988000,11306,NaN
1542592800,10888,NaN
1543197600,11085,NaN
1543802400,10894,NaN
1544407200,11006,NaN
1545012000,10321,NaN
1545616800,10394,NaN
1546221600,10645,NaN
1546826400,10729,NaN
1547431200,11133,NaN
1548036000,11259,NaN
1548640800,11509,NaN
1549245600,11424,NaN
1549850400,11691,NaN
1550455200,12026,NaN
1551060000,12939,NaN
1551664800,12201,NaN
1552266000,12701,NaN
1552870800,12663,NaN
1553475600,13053,NaN
1554080400,13791,NaN
1554685200,13759,NaN
1555290000,14235,NaN
1555894800,13500,NaN
1556499600,13776,NaN
1557104400,12888,NaN
1557709200,12784,NaN
1558314000,12594,NaN
1558918800,12693,NaN
1559523600,12799,NaN
1560128400,12909,NaN
1560733200,13556,NaN
1561338000,13643,NaN
1561942800,13744,NaN
1562547600,13513,NaN
1563152400,13483,NaN
1563757200,13733,NaN
1564362000,13146,NaN
1564966800,13008,NaN
1565571600,13298,NaN
1566176400,13416,NaN
1566781200,13530,NaN
1567386000,14003,NaN
1567990800,14061,NaN
1568595600,13708,NaN
1569200400,13543,NaN
1569805200,13513,NaN
1570410000,14049,NaN
1571014800,13860,NaN
1571619600,13965,NaN
1572224400,14235,NaN
1572832800,14255,NaN
1573437600,13926,NaN
1574042400,13669,NaN
1574647200,13600,NaN
1575252000,13859,NaN
1575856800,14021,NaN
1576461600,14244,NaN
1577066400,14176,NaN
1577671200,14424,NaN
1578276000,14435,NaN
1578880800,14466,NaN
1579485600,13604,NaN
1580090400,12754,NaN
1580695200,13231,NaN
1581300000,13587,NaN
1581904800,13935,NaN
1582509600,13389,NaN
1583114400,13729,NaN
1583715600,13389,NaN
1584320400,11946,NaN
1584925200,12436,NaN
1585530000,12696,NaN
1586134800,12854,NaN
1586739600,13091,NaN
1587344400,13084,NaN
1587949200,12841,NaN
1588554000,13587,NaN
1589158800,13254,NaN
1589763600,13156,NaN
1590368400,13301,NaN
1590973200,13841,NaN
1591578000,13685,NaN
1592182800,13757,NaN
1592787600,13863,NaN
1593392400,14938,NaN
1593997200,15888,NaN
1594602000,15194,NaN
1595206800,14948,NaN
1595811600,15184,NaN
1596416400,15204,NaN
1597021200,15353,NaN
1597626000,15361,NaN
1598230800,15826,NaN
1598835600,15525,NaN
1599440400,15305,NaN
1600045200,15598,NaN
1600650000,15136,NaN
1601254800,15279,NaN
1601859600,15488,NaN
1602464400,15969,NaN
1603069200,16099,NaN
1603674000,15800,NaN
1604282400,16348,NaN
1604887200,16171,NaN
1605492000,16442,NaN
1606096800,16914,NaN
1606701600,17059,NaN
1607306400,16490,NaN
1607911200,16911,NaN
1608516000,16927,NaN
1609120800,17630,NaN
1609725600,18579,NaN
1610330400,18427,NaN
1610935200,18562,NaN
1611540000,18027,NaN
1612144800,19217,NaN
1612749600,20264,NaN
1613354400,20053,NaN
1613959200,18307,NaN
1614564000,17915,NaN
1615168800,17478,NaN
1615770000,17201,NaN
1616374800,17301,NaN
1616979600,17681,NaN
1617584400,17012,NaN
1618189200,16910,NaN
1618794000,17550,NaN
1619398800,17187,NaN
1620003600,17006,NaN
1620608400,17412,NaN
1621213200,17344,NaN
1621818000,18358,NaN
1622422800,18220,NaN
1623027600,17789,NaN
1623632400,17083,NaN
1624237200,17714,NaN
1624842000,17008,NaN
1625446800,16860,NaN
1626051600,16615,NaN
1626656400,16423,NaN
1627261200,15126,NaN
1627866000,15419,NaN
1628470800,15794,NaN
1629075600,14994,NaN
1629680400,15013,NaN
1630285200,15152,NaN
1630890000,15574,NaN
1631494800,15112,NaN
1632099600,15023,NaN
1632704400,15258,NaN
1633309200,15849,NaN
1633914000,15994,NaN
1634518800,16159,NaN
1635123600,15843,NaN
1635728400,15557,NaN
1636336800,15522,NaN
1636941600,15573,NaN
1637546400,15395,NaN
1638151200,15525,NaN
1638756000,16299,NaN
1639360800,15854,NaN
1639965600,15882,NaN
1640570400,15697,NaN
1641175200,15450,NaN
1641780000,15069,NaN
1642384800,15374,NaN
1642989600,14735,NaN
1643594400,14963,NaN
1644199200,14980,NaN
1644804000,15179,NaN
1645408800,14839,NaN
1646013600,14358,NaN
1646618400,13657,NaN
1647219600,14055,NaN
1647824400,13590,NaN
1648429200,14006,NaN
1649034000,13983,NaN
1649638800,13913,NaN
1650243600,13576,NaN
1650848400,13358,NaN
1651453200,13009,NaN
1652058000,13363,NaN
1652662800,13527,NaN
1653267600,13217,NaN
1653872400,13581,NaN
1654477200,13979,NaN
1655082000,14312,NaN
1655686800,14721,NaN
1656291600,14995,NaN
1656896400,14799,NaN
1657501200,14033,NaN
1658106000,13970,NaN
1658710800,13621,NaN
1659315600,13605,NaN
1659920400,13730,NaN
1660525200,13540,NaN
1661130000,13548,NaN
1661734800,13236,NaN
1662339600,13397,NaN
1662944400,13081.5,NaN
1663549200,12802.5,NaN
1664154000,12851,NaN
1664758800,13088.5,NaN
1665363600,12728.5,NaN
1665968400,12442.5,NaN
1666573200,11398,NaN
1667178000,12257,NaN
1667786400,12357.5,NaN
1668391200,12281,NaN
1668996000,12196,NaN
1669600800,12887,NaN
1670205600,13153,NaN
1670810400,13141,NaN
1671415200,12902.5,NaN
1672020000,12951.5,NaN
1672624800,13528,NaN
1673229600,13869.5,NaN
1673834400,14052.5,NaN
1674439200,14312.5,NaN
1675044000,13584,NaN
1675648800,13532.5,NaN
1676253600,13317,NaN
1676858400,13161.5,NaN
1677463200,13611.5,NaN
1678068000,12969,NaN
1678669200,12831,NaN
1679274000,13043.5,NaN
1679878800,13211.5,NaN
1680483600,13224,NaN
1681088400,13080.5,NaN
1681693200,12994.5,NaN
1682298000,13238.5,NaN
1682902800,13253.5,NaN
1683507600,12960,NaN
1684112400,12971.5,NaN
1684717200,12684.5,NaN
1685322000,12651,NaN
1685926800,12554,NaN
1686531600,13012.5,NaN
1687136400,12486,NaN
1687741200,12520.5,NaN
1688346000,12537,NaN
1688950800,12736,NaN
1689555600,12664,NaN
1690160400,13419,NaN
1690765200,13287,NaN
1691370000,12738.5,NaN
1691974800,12495,NaN
1692579600,12499.5,NaN
1693184400,12812,NaN
1693789200,12537,NaN
1694394000,12426.5,NaN
1694998800,12700,NaN
1695603600,12434.5,NaN
1696208400,12332,NaN
1696813200,12185.5,NaN
1697418000,11675.5,NaN
1698022800,11852,NaN
1698627600,12217.5,NaN
1699236000,12043.5,NaN
1699840800,11973.5,NaN
1700445600,11862,NaN
1701050400,11545.5,NaN
1701655200,11313.5,NaN
1702260000,11061,NaN
1702864800,11227,NaN
1703469600,11486.5,NaN
1704074400,11178.5,NaN
1704679200,11038.5,NaN
1705284000,11123.5,NaN
1705888800,11335.5,NaN
1706493600,10859.5,NaN
1707098400,11445.5,NaN
1707703200,11714,NaN
1708308000,12004.5,NaN
1708912800,11924,NaN
1709517600,11916,NaN
1710118800,12136,NaN
1710723600,12119.5,NaN
1711328400,12121.5,NaN
1711933200,12228.5,NaN
1712538000,11841,NaN
1713142800,12244,NaN
1713747600,12463.5,NaN
1714352400,12741,NaN
1714957200,12687.5,NaN
1715562000,12893,NaN
1716166800,12557,NaN
