2022,11,28,12887,691
2022,12,5,13153,266
2022,12,12,13141,-12
2022,12,19,12902.5,-238.5
2022,12,26,12951.5,49
2023,1,2,13528,576.5
2023,1,9,13869.5,341.5
2023,1,16,14052.5,183
2023,1,23,14312.5,260
2023,1,30,13584,-728.5
2023,2,6,13532.5,-51.5
2023,2,13,13317,-215.5
2023,2,20,13161.5,-155.5
2023,2,27,13611.5,450
2023,3,6,12969,-642.5
2023,3,13,12831,-138
2023,3,20,13043.5,212.5
2023,3,27,13211.5,168
2023,4,3,13224,12.5
2023,4,10,13080.5,-143.5
2023,4,17,12994.5,-86
2023,4,24,13238.5,244
2023,5,1,13253.5,15
2023,5,8,12960,-293.5
2023,5,15,12971.5,11.5
2023,5,22,12684.5,-287
2023,5,29,12651,-33.5
2023,6,5,12554,-97
2023,6,12,13012.5,458.5
2023,6,19,12486,-526.5
2023,6,26,12520.5,34.5
2023,7,3,12537,16.5
2023,7,10,12736,199
2023,7,17,12664,-72
2023,7,24,13419,755
2023,7,31,13287,-132
2023,8,7,12738.5,-548.5
2023,8,14,12495,-243.5
2023,8,21,12499.5,4.5
2023,8,28,12812,312.5
2023,9,4,12537,-275
2023,9,11,12426.5,-110.5
2023,9,18,12700,273.5
2023,9,25,12434.5,-265.5
2023,10,2,12332,-102.5
2023,10,9,12185.5,-146.5
2023,10,16,11675.5,-510
2023,10,23,11852,176.5
2023,10,30,12217.5,365.5
2023,11,6,12043.5,-174
2023,11,13,11973.5,-70
2023,11,20,11862,-111.5
2023,11,27,11545.5,-316.5
2023,12,4,11313.5,-232
2023,12,11,11061,-252.5
2023,12,18,11227,166
2023,12,25,11486.5,259.5
2024,1,1,11178.5,-308
2024,1,8,11038.5,-140
2024,1,15,11123.5,85
2024,1,22,11335.5,212
2024,1,29,10859.5,-476
2024,2,5,11445.5,586
2024,2,12,11714,268.5
2024,2,19,12004.5,290.5
2024,2,26,11924,-80.5
2024,3,4,11916,-8
2024,3,11,12136,220
2024,3,18,12119.5,-16.5
2024,3,25,12121.5,2
2024,4,1,12228.5,107
2024,4,8,11841,-387.5
2024,4,15,12244,403
2024,4,22,12463.5,219.5
2024,4,29,12741,277.5
2024,5,6,12687.5,-53.5
2024,5,13,12893,205.5
2024,5,20,12557,-336
