time,close,Volume
1531440000,6214.195,NaN
1531526400,6248.2625,NaN
1531612800,6345.355,NaN
1531699200,6726.5175,NaN
1531785600,7316.35,NaN
1531872000,7374.955,NaN
1531958400,7470.0775,NaN
1532044800,7330.025,NaN
1532131200,7405.8525,NaN
1532217600,7398.9675,NaN
1532304000,7718.3325,NaN
1532390400,8397.7825,NaN
1532476800,8164.3025,NaN
1532563200,7927.3375,NaN
1532649600,8184.1175,NaN
1532736000,8233.105,NaN
1532822400,8215.66,NaN
1532908800,8166.77,NaN
1532995200,7725.9375,NaN
1533081600,7603.06,NaN
1533168000,7535.2725,NaN
1533254400,7414.94,NaN
1533340800,7013.51,NaN
1533427200,7030.395,NaN
1533513600,6935.35,NaN
1533600000,6718.47,NaN
1533686400,6279.1225,NaN
1533772800,6541.67,NaN
1533859200,6134.1725,NaN
1533945600,6233.8525,NaN
1534032000,6314.31,NaN
1534118400,6253.4025,NaN
1534204800,6195.4,NaN
1534291200,6270.1375,NaN
1534377600,6314.81,NaN
1534464000,6583.9,NaN
1534550400,6396.4775,NaN
1534636800,6484.53,NaN
1534723200,6258.78,NaN
1534809600,6476.7975,NaN
1534896000,6356.3875,NaN
1534982400,6525.685,NaN
1535068800,6692.28,NaN
1535155200,6733.2925,NaN
1535241600,6706.6875,NaN
1535328000,6908.6025,NaN
1535414400,7075.9375,NaN
1535500800,7030.0975,NaN
1535587200,6982.0175,NaN
1535673600,7016.315,NaN
1535760000,7190.8925,NaN
1535846400,7291.145,NaN
1535932800,7256.12,NaN
1536019200,7358.805,NaN
1536105600,6685.4675,NaN
1536192000,6494.815,NaN
1536278400,6397.115,NaN
1536364800,6251.295,NaN
1536451200,6289.405,NaN
1536537600,6340.54,NaN
1536624000,6325.1225,NaN
1536710400,6355.905,NaN
1536796800,6478.615,NaN
1536883200,6473.28,NaN
1536969600,6503.625,NaN
1537056000,6487.8875,NaN
1537142400,6302.7225,NaN
1537228800,6363.5525,NaN
1537315200,6405.7775,NaN
1537401600,6483.24,NaN
1537488000,6677.605,NaN
1537574400,6647.5025,NaN
1537660800,6638.72,NaN
1537747200,6549.62,NaN
1537833600,6439.1375,NaN
1537920000,6456.585,NaN
1538006400,6625.275,NaN
1538092800,6577.185,NaN
1538179200,6549.6875,NaN
1538265600,6565.645,NaN
1538352000,6543.075,NaN
1538438400,6488.5325,NaN
1538524800,6460.5925,NaN
1538611200,6524.52,NaN
1538697600,6552.9575,NaN
1538784000,6548,NaN
1538870400,6572.825,NaN
1538956800,6605.705,NaN
1539043200,6589.215,NaN
1539129600,6525.59,NaN
1539216000,6152.845,NaN
1539302400,6191.895,NaN
1539388800,6197.1475,NaN
1539475200,6182.4575,NaN
1539561600,6439.245,NaN
1539648000,6458.7975,NaN
1539734400,6440.6225,NaN
1539820800,6394.3875,NaN
1539907200,6384.235,NaN
1539993600,6413.0975,NaN
1540080000,6412.975,NaN
1540166400,6407.685,NaN
1540252800,6394.55,NaN
1540339200,6413.46,NaN
1540425600,6392.9525,NaN
1540512000,6405.34,NaN
1540598400,6409.2975,NaN
1540684800,6405.5225,NaN
1540771200,6265.6225,NaN
1540857600,6270.63,NaN
1540944000,6305.1325,NaN
1541030400,6342.2975,NaN
1541116800,6349.3525,NaN
1541203200,6332.705,NaN
1541289600,6422.5075,NaN
1541376000,6404.12,NaN
1541462400,6448.9275,NaN
1541548800,6502.23,NaN
1541635200,6406.6025,NaN
1541721600,6332.5725,NaN
1541808000,6348.9925,NaN
1541894400,6358.58,NaN
1541980800,6324.86,NaN
1542067200,6259.6275,NaN
1542153600,5602.1625,NaN
1542240000,5576.9575,NaN
1542326400,5512.78,NaN
1542412800,5502.6175,NaN
1542499200,5560.145,NaN
1542585600,4735.99,NaN
1542672000,4354.4625,NaN
1542758400,4544.4975,NaN
1542844800,4266.62,NaN
1542931200,4286.6775,NaN
1543017600,3782.6575,NaN
1543104000,3935.5125,NaN
1543190400,3729.05,NaN
1543276800,3772.035,NaN
1543363200,4222.17,NaN
1543449600,4245.0575,NaN
1543536000,3971.615,NaN
1543622400,4140.5975,NaN
1543708800,4102.0975,NaN
1543795200,3833.88,NaN
1543881600,3903.5,NaN
1543968000,3694.325,NaN
1544054400,3435.64,NaN
1544140800,3379.455,NaN
1544227200,3397.8,NaN
1544313600,3532.5225,NaN
1544400000,3409.4375,NaN
1544486400,3349.4975,NaN
1544572800,3431.8775,NaN
1544659200,3263.2925,NaN
1544745600,3195.4475,NaN
1544832000,3181.675,NaN
1544918400,3192.87,NaN
1545004800,3499.5975,NaN
1545091200,3667.9625,NaN
1545177600,3683.645,NaN
1545264000,4075.2,NaN
1545350400,3839.425,NaN
1545436800,3980.5025,NaN
1545523200,3944.385,NaN
1545609600,4034.35,NaN
1545696000,3779.115,NaN
1545782400,3809.235,NaN
1545868800,3589.7125,NaN
1545955200,3888.1825,NaN
1546041600,3727.34,NaN
1546128000,3831.0375,NaN
1546214400,3692.3525,NaN
1546300800,3823.3175,NaN
1546387200,3888.3275,NaN
1546473600,3787.1975,NaN
1546560000,3820.925,NaN
1546646400,3796.1175,NaN
1546732800,4040.9525,NaN
1546819200,4006.0575,NaN
1546905600,3993.475,NaN
1546992000,4001.705,NaN
1547078400,3625.9725,NaN
1547164800,3635.0225,NaN
1547251200,3617.965,NaN
1547337600,3514.2175,NaN
1547424000,3664.04,NaN
1547510400,3581.695,NaN
1547596800,3607.3425,NaN
1547683200,3641.015,NaN
1547769600,3609.315,NaN
1547856000,3683.4125,NaN
1547942400,3534.25,NaN
1548028800,3532.23,NaN
1548115200,3576.72,NaN
1548201600,3553.6125,NaN
1548288000,3570.3125,NaN
1548374400,3560.8175,NaN
1548460800,3556.505,NaN
1548547200,3531.82,NaN
1548633600,3430.0375,NaN
1548720000,3394.6025,NaN
1548806400,3436.6025,NaN
1548892800,3411.5775,NaN
1548979200,3437.85,NaN
1549065600,3466.5775,NaN
1549152000,3415.1975,NaN
1549238400,3411.4525,NaN
1549324800,3429.8175,NaN
1549411200,3366.5525,NaN
1549497600,3359.655,NaN
1549584000,3622.38,NaN
1549670400,3624.04,NaN
1549756800,3648.38,NaN
1549843200,3589.835,NaN
1549929600,3587.8775,NaN
1550016000,3575.5225,NaN
1550102400,3561.6375,NaN
1550188800,3566.85,NaN
1550275200,3581.1725,NaN
1550361600,3625.62,NaN
1550448000,3868.6225,NaN
1550534400,3889.15,NaN
1550620800,3939.67,NaN
1550707200,3899.2,NaN
1550793600,3942.225,NaN
1550880000,4111.955,NaN
1550966400,3732.395,NaN
1551052800,3819.89,NaN
1551139200,3797.6825,NaN
1551225600,3799.37,NaN
1551312000,3792.1725,NaN
1551398400,3806.51,NaN
1551484800,3810.6275,NaN
1551571200,3787.94,NaN
